Rk,Player,Season,Pos,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Balance,all_nba
362,Thabo Sefolosha,2009,SG,OKC,82,2348,194,441,0.44,41,131,0.313,153,310,0.494,0.486,60,89,0.674,76,311,387,145,97,46,90,154,489,9.8,0.509,0.297,0.202,3.8,14.8,9.5,8.9,2.1,1.5,15.8,10.9,0.6,3.4,4.0,0.082,-1.9,2.0,0.1,1.3,0.6097560975609756,0.0
363,Ramon Sessions,2009,PG,MIN,82,1732,253,555,0.456,1,15,0.067,252,540,0.467,0.457,167,233,0.717,58,156,214,258,55,5,137,137,674,12.9,0.513,0.027,0.42,3.7,10.3,6.9,23.3,1.6,0.2,17.2,19.9,0.5,0.6,1.1,0.031,-1.8,-1.2,-3.0,-0.4,0.1829268292682926,0.0
364,Bobby Simmons,2009,PF,NJN,23,395,42,117,0.359,20,63,0.317,22,54,0.407,0.444,18,20,0.9,11,52,63,15,15,3,19,52,122,8.0,0.485,0.538,0.171,3.1,15.9,9.2,6.3,2.0,0.6,13.1,16.8,-0.2,0.3,0.1,0.014,-3.6,0.0,-3.6,-0.2,0.1463414634146341,0.0
365,James Singleton,2009,PF-SF,TOT,57,977,97,254,0.382,7,37,0.189,90,217,0.415,0.396,53,62,0.855,108,168,276,31,28,43,49,113,254,11.4,0.452,0.146,0.244,12.6,20.0,16.3,4.8,1.5,3.3,14.8,15.4,-0.1,1.2,1.1,0.056,-3.2,0.0,-3.2,-0.3,,0.0
365,James Singleton,2009,SF,DAL,25,211,24,64,0.375,5,22,0.227,19,42,0.452,0.414,6,6,1.0,17,38,55,9,11,7,12,31,59,10.2,0.443,0.344,0.094,9.4,20.4,14.9,6.3,2.7,2.5,15.3,17.1,-0.2,0.4,0.2,0.048,-4.4,0.9,-3.5,-0.1,0.6707317073170732,0.0
365,James Singleton,2009,PF,WAS,32,766,73,190,0.384,2,15,0.133,71,175,0.406,0.389,47,56,0.839,91,130,221,22,17,36,37,82,195,11.8,0.454,0.079,0.295,13.5,19.8,16.6,4.3,1.2,3.6,14.7,14.9,0.1,0.9,0.9,0.059,-2.8,-0.3,-3.1,-0.2,0.3170731707317073,0.0
366,Brian Skinner,2009,PF,LAC,16,123,10,25,0.4,0,0,,10,25,0.4,0.4,6,8,0.75,9,18,27,0,3,4,7,20,26,5.5,0.456,0.0,0.32,8.4,17.1,12.7,0.0,1.3,2.4,19.7,13.1,-0.1,0.1,0.0,-0.006,-6.5,-0.6,-7.2,-0.2,0.3536585365853658,0.0
367,Craig Smith,2009,PF,LAC,75,1232,226,397,0.569,1,5,0.2,225,392,0.574,0.571,132,208,0.635,97,190,287,84,33,25,88,194,585,16.9,0.599,0.013,0.524,9.1,18.0,13.5,11.8,1.4,1.5,15.3,21.2,2.0,1.0,3.0,0.117,-0.9,0.1,-0.8,0.4,0.3536585365853658,0.0
368,J.R. Smith,2009,SG,DEN,75,2082,428,1033,0.414,158,467,0.338,270,566,0.477,0.491,142,201,0.706,28,206,234,183,99,20,139,174,1156,15.0,0.515,0.452,0.195,1.6,11.3,6.5,15.0,2.4,0.7,11.0,26.9,0.6,2.1,2.7,0.062,0.5,-0.4,0.1,1.1,0.6463414634146342,0.0
369,Jason Smith,2009,PF,PHI,56,658,75,174,0.431,10,29,0.345,65,145,0.448,0.46,29,42,0.69,54,81,135,33,21,28,35,110,189,10.6,0.491,0.167,0.241,9.5,14.7,12.1,7.5,1.7,3.4,15.4,15.8,0.1,0.6,0.7,0.048,-3.9,-0.4,-4.3,-0.4,0.3292682926829268,0.0
370,Joe Smith,2009,PF,ATL,64,592,77,193,0.399,1,7,0.143,76,186,0.409,0.402,39,48,0.813,66,91,157,21,6,19,22,95,194,11.2,0.453,0.036,0.249,12.9,18.1,15.5,5.3,0.5,2.4,9.3,18.4,0.3,0.6,0.9,0.077,-3.8,-1.6,-5.5,-0.5,0.6463414634146342,0.0
371,Josh Smith,2009,PF,ATL,81,2871,504,999,0.505,0,7,0.0,504,992,0.508,0.505,261,422,0.618,223,482,705,342,130,172,198,240,1269,21.0,0.536,0.007,0.422,9.0,19.8,14.3,19.0,2.4,4.5,14.3,22.2,4.2,5.1,9.3,0.155,2.4,2.7,5.1,5.1,0.6463414634146342,0.0
372,Darius Songaila,2009,C,NOH,75,1410,241,488,0.494,1,6,0.167,240,482,0.498,0.495,60,74,0.811,59,173,232,70,62,14,81,206,543,11.6,0.522,0.012,0.152,4.8,14.7,9.7,7.9,2.3,0.8,13.5,19.5,0.0,1.2,1.3,0.044,-3.9,0.2,-3.7,-0.6,0.4512195121951219,0.0
373,Marreese Speights,2009,C,PHI,62,1016,212,444,0.477,0,5,0.0,212,439,0.483,0.477,108,145,0.745,85,167,252,36,29,34,51,152,532,17.6,0.524,0.011,0.327,9.7,19.7,14.6,6.2,1.5,2.6,9.1,25.1,1.2,0.9,2.1,0.101,-1.3,-1.6,-2.9,-0.2,0.3292682926829268,0.0
374,Jerry Stackhouse,2009,SG,MIL,42,855,129,316,0.408,45,130,0.346,84,186,0.452,0.479,55,69,0.797,19,81,100,70,21,9,66,56,358,11.1,0.517,0.411,0.218,2.4,11.3,6.6,13.4,1.3,0.8,16.0,21.9,-0.3,1.1,0.9,0.048,-1.4,-0.3,-1.7,0.1,0.5609756097560976,0.0
375,DeShawn Stevenson,2009,SG,TOT,64,883,46,163,0.282,19,87,0.218,27,76,0.355,0.34,25,35,0.714,11,80,91,56,16,6,30,74,136,3.3,0.381,0.534,0.215,1.4,10.5,5.9,8.9,0.9,0.5,14.4,10.7,-0.9,0.5,-0.4,-0.022,-5.2,-0.4,-5.6,-0.8,,0.0
375,DeShawn Stevenson,2009,SG,WAS,40,616,29,103,0.282,11,62,0.177,18,41,0.439,0.335,18,25,0.72,7,58,65,44,11,5,24,51,87,3.3,0.382,0.602,0.243,1.3,11.0,6.1,10.0,0.9,0.6,17.4,10.2,-0.6,0.3,-0.3,-0.025,-4.9,-0.1,-5.0,-0.5,0.3170731707317073,0.0
375,DeShawn Stevenson,2009,SG,DAL,24,267,17,60,0.283,8,25,0.32,9,35,0.257,0.35,7,10,0.7,4,22,26,12,5,1,6,23,49,3.2,0.38,0.417,0.167,1.7,9.3,5.6,6.2,1.0,0.3,8.5,12.1,-0.3,0.2,-0.1,-0.015,-5.9,-1.0,-6.9,-0.3,0.6707317073170732,0.0
376,Peja Stojaković,2009,SF,NOH,62,1947,278,688,0.404,132,352,0.375,146,336,0.435,0.5,96,107,0.897,39,188,227,92,48,5,56,83,784,12.4,0.533,0.512,0.156,2.3,11.5,6.8,7.2,1.3,0.2,7.1,18.6,1.9,0.9,2.7,0.067,0.2,-1.1,-0.9,0.5,0.4512195121951219,0.0
377,Amar'e Stoudemire,2009,PF,PHO,82,2838,704,1264,0.557,1,6,0.167,703,1258,0.559,0.557,487,632,0.771,230,502,732,82,52,83,213,281,1896,22.6,0.615,0.005,0.5,9.7,18.9,14.5,4.8,0.9,2.1,12.1,27.3,8.2,2.5,10.7,0.181,2.1,-1.1,1.0,2.2,,2.0
378,Rodney Stuckey,2009,PG,DET,73,2499,449,1109,0.405,18,79,0.228,431,1030,0.418,0.413,299,359,0.833,67,214,281,348,101,12,163,205,1215,15.6,0.479,0.071,0.324,3.1,11.1,6.8,24.7,2.2,0.4,11.4,26.4,1.4,1.3,2.7,0.052,0.0,-0.4,-0.4,1.0,0.3292682926829268,0.0
379,DaJuan Summers,2009,SF,DET,44,405,46,130,0.354,15,42,0.357,31,88,0.352,0.412,27,38,0.711,14,31,45,16,8,7,16,52,134,7.5,0.457,0.323,0.292,3.9,9.9,6.7,6.3,1.1,1.5,9.8,18.5,-0.1,0.1,0.0,0.002,-3.4,-1.8,-5.2,-0.3,0.3292682926829268,0.0
380,Jermaine Taylor,2009,SG,HOU,31,303,45,119,0.378,5,22,0.227,40,97,0.412,0.399,33,46,0.717,21,25,46,16,10,3,19,15,128,11.4,0.46,0.185,0.387,7.7,9.8,8.7,8.4,1.7,0.7,12.0,23.1,-0.1,0.2,0.1,0.015,-1.8,-2.1,-3.9,-0.2,0.5121951219512195,0.0
381,Jeff Teague,2009,PG,ATL,71,719,90,227,0.396,7,32,0.219,83,195,0.426,0.412,41,49,0.837,5,62,67,122,34,11,50,82,228,11.0,0.459,0.141,0.216,0.8,10.2,5.4,25.1,2.5,1.2,16.7,19.1,-0.2,0.8,0.6,0.042,-3.8,0.3,-3.6,-0.3,0.6463414634146342,0.0
382,Sebastian Telfair,2009,PG,TOT,43,659,83,201,0.413,13,56,0.232,70,145,0.483,0.445,29,37,0.784,5,40,45,126,24,5,50,71,208,10.3,0.479,0.279,0.184,0.9,7.1,4.0,29.9,1.9,0.6,18.7,18.4,-0.1,0.4,0.3,0.02,-3.4,-1.0,-4.4,-0.4,,0.0
382,Sebastian Telfair,2009,PG,LAC,39,582,67,166,0.404,11,47,0.234,56,119,0.471,0.437,24,31,0.774,5,36,41,114,22,5,44,65,169,9.8,0.47,0.283,0.187,1.0,7.2,4.1,30.3,2.0,0.6,19.7,17.4,-0.1,0.3,0.2,0.015,-3.5,-0.8,-4.3,-0.3,0.3536585365853658,0.0
382,Sebastian Telfair,2009,PG,CLE,4,77,16,35,0.457,2,9,0.222,14,26,0.538,0.486,5,6,0.833,0,4,4,12,2,0,6,6,39,14.0,0.518,0.257,0.171,0.0,5.9,3.1,27.1,1.4,0.0,13.7,26.4,0.0,0.1,0.1,0.065,-2.0,-2.7,-4.7,-0.1,0.7439024390243902,0.0
383,Garrett Temple,2009,SG,TOT,27,334,44,101,0.436,13,37,0.351,31,64,0.484,0.5,35,50,0.7,6,25,31,21,13,6,27,42,136,10.5,0.553,0.366,0.495,2.1,8.8,5.4,9.6,2.0,1.3,18.0,20.3,0.0,0.4,0.4,0.057,-3.4,0.4,-2.9,-0.1,,0.0
383,Garrett Temple,2009,SG,HOU,9,118,13,29,0.448,3,12,0.25,10,17,0.588,0.5,16,24,0.667,2,12,14,7,4,4,14,16,45,8.6,0.569,0.414,0.828,1.9,12.1,6.8,8.9,1.7,2.5,26.1,20.1,-0.1,0.1,0.0,0.004,-5.2,-0.3,-5.5,-0.1,0.5121951219512195,0.0
383,Garrett Temple,2009,SG,SAC,5,23,3,8,0.375,0,2,0.0,3,6,0.5,0.375,5,5,1.0,1,2,3,2,1,0,2,1,11,15.4,0.539,0.25,0.625,4.9,10.1,7.5,13.2,2.2,0.0,16.4,23.5,0.0,0.0,0.0,0.078,0.0,0.5,0.5,0.0,0.3048780487804878,0.0
383,Garrett Temple,2009,SG,SAS,13,193,28,64,0.438,10,23,0.435,18,41,0.439,0.516,14,21,0.667,3,11,14,12,8,2,11,25,80,11.1,0.546,0.359,0.328,1.9,6.6,4.3,9.5,2.2,0.7,13.1,20.0,0.1,0.2,0.3,0.086,-2.7,0.9,-1.8,0.0,0.6097560975609756,0.0
384,Jason Terry,2009,SG,DAL,77,2540,456,1041,0.438,136,373,0.365,320,668,0.479,0.503,232,268,0.866,19,121,140,292,94,17,109,142,1280,16.5,0.552,0.358,0.257,0.9,5.4,3.2,18.8,1.9,0.5,8.6,23.0,4.4,2.1,6.5,0.123,1.6,-0.1,1.5,2.2,0.6707317073170732,0.0
385,Hasheem Thabeet,2009,C,MEM,68,883,77,131,0.588,0,0,,77,131,0.588,0.588,54,93,0.581,85,158,243,11,15,89,43,162,208,12.9,0.605,0.0,0.71,11.2,20.9,16.1,1.7,0.9,7.7,20.0,10.7,0.8,1.2,2.0,0.109,-3.2,1.9,-1.2,0.2,0.4878048780487805,0.0
386,Etan Thomas,2009,C,OKC,23,321,31,68,0.456,0,0,,31,68,0.456,0.456,13,22,0.591,18,46,64,1,4,16,18,39,75,6.9,0.483,0.0,0.324,6.6,16.0,11.4,0.5,0.6,3.7,18.8,13.4,-0.2,0.4,0.2,0.028,-5.3,0.3,-5.0,-0.2,0.6097560975609756,0.0
387,Kenny Thomas,2009,PF,SAC,26,313,17,35,0.486,0,0,,17,35,0.486,0.486,7,12,0.583,35,51,86,15,10,10,17,42,41,9.0,0.509,0.0,0.343,12.6,18.9,15.7,6.5,1.6,2.3,29.7,8.1,0.1,0.3,0.4,0.059,-3.4,0.7,-2.7,-0.1,0.3048780487804878,0.0
388,Kurt Thomas,2009,C,MIL,70,1049,99,208,0.476,0,0,,99,208,0.476,0.476,12,15,0.8,84,207,291,47,26,46,48,159,210,9.9,0.489,0.0,0.072,8.7,23.5,15.8,6.7,1.3,3.4,18.3,11.3,0.0,2.0,2.1,0.095,-4.4,2.1,-2.2,-0.1,0.5609756097560976,0.0
389,Tim Thomas,2009,SF,DAL,18,285,49,106,0.462,16,43,0.372,33,63,0.524,0.538,21,24,0.875,13,28,41,14,10,2,14,31,135,15.1,0.579,0.406,0.226,5.3,11.1,8.2,8.0,1.8,0.5,10.7,21.1,0.4,0.3,0.7,0.12,0.2,-0.5,-0.4,0.1,0.6707317073170732,0.0
390,Tyrus Thomas,2009,PF-C,TOT,54,1220,194,420,0.462,0,3,0.0,194,417,0.465,0.462,120,175,0.686,81,254,335,56,63,85,92,129,508,16.8,0.511,0.007,0.417,7.8,23.6,15.9,7.8,2.7,5.5,15.6,22.1,-0.3,2.9,2.6,0.103,-2.0,2.9,0.9,0.9,,0.0
390,Tyrus Thomas,2009,PF,CHI,29,678,99,205,0.483,0,1,0.0,99,204,0.485,0.483,58,90,0.644,42,141,183,33,40,48,52,64,256,16.5,0.523,0.005,0.439,7.0,22.8,15.0,7.8,3.0,5.4,17.5,19.6,-0.2,1.6,1.4,0.101,-1.6,3.6,2.0,0.7,0.5,0.0
390,Tyrus Thomas,2009,C,CHA,25,542,95,215,0.442,0,2,0.0,95,213,0.446,0.442,62,85,0.729,39,113,152,23,23,37,40,65,252,17.1,0.499,0.009,0.395,8.8,24.7,16.9,7.8,2.3,5.6,13.7,25.1,-0.1,1.3,1.2,0.106,-2.4,1.9,-0.5,0.2,0.5365853658536586,0.0
391,Jason Thompson,2009,C,SAC,75,2357,370,784,0.472,1,10,0.1,369,774,0.477,0.473,198,277,0.715,224,413,637,124,41,73,139,279,939,14.5,0.518,0.013,0.353,10.8,20.3,15.5,8.3,0.9,2.3,13.3,19.6,1.9,2.0,4.0,0.081,-1.6,-0.8,-2.4,-0.2,0.3048780487804878,0.0
392,Al Thornton,2009,SF,TOT,75,2079,320,676,0.473,11,31,0.355,309,645,0.479,0.482,153,211,0.725,116,178,294,90,45,35,102,206,804,11.8,0.523,0.046,0.312,6.4,10.0,8.2,7.1,1.1,1.3,11.7,19.0,1.2,1.0,2.2,0.05,-2.1,-1.0,-3.1,-0.6,,0.0
392,Al Thornton,2009,SF,LAC,51,1405,220,460,0.478,5,14,0.357,215,446,0.482,0.484,103,139,0.741,85,107,192,61,25,22,66,144,548,11.6,0.526,0.03,0.302,7.0,8.9,7.9,7.2,0.9,1.2,11.2,18.9,1.0,0.5,1.5,0.05,-2.2,-1.4,-3.7,-0.6,0.3536585365853658,0.0
392,Al Thornton,2009,SF,WAS,24,674,100,216,0.463,6,17,0.353,94,199,0.472,0.477,50,72,0.694,31,71,102,29,20,13,36,62,256,12.1,0.517,0.079,0.333,5.2,12.3,8.7,7.1,1.6,1.5,12.7,19.1,0.2,0.5,0.7,0.051,-2.0,-0.1,-2.1,0.0,0.3170731707317073,0.0
393,Marcus Thornton,2009,SG,NOH,73,1872,398,883,0.451,117,313,0.374,281,570,0.493,0.517,144,177,0.814,72,139,211,114,58,11,76,127,1057,17.4,0.55,0.354,0.2,4.4,8.9,6.6,10.3,1.6,0.4,7.3,25.3,3.1,0.9,4.0,0.103,2.3,-1.4,0.9,1.4,0.4512195121951219,0.0
394,Jamaal Tinsley,2009,PG,MEM,38,589,52,140,0.371,7,39,0.179,45,101,0.446,0.396,22,27,0.815,11,55,66,108,33,5,63,67,133,7.8,0.438,0.279,0.193,2.2,10.9,6.5,25.4,2.9,0.6,29.3,16.0,-0.8,0.5,-0.3,-0.027,-4.5,0.2,-4.3,-0.3,0.4878048780487805,0.0
395,Anthony Tolliver,2009,PF,TOT,46,1427,193,449,0.43,50,152,0.329,143,297,0.481,0.486,103,134,0.769,84,236,320,87,32,33,46,128,539,13.6,0.531,0.339,0.298,6.5,18.7,12.5,8.6,1.1,1.7,8.3,16.6,1.7,0.8,2.5,0.084,-0.3,-1.3,-1.6,0.1,,0.0
395,Anthony Tolliver,2009,PF,POR,2,4,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,0,0,0,0,1,0,-11.5,0.0,1.0,0.0,0.0,31.2,15.5,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,-0.217,-15.0,-2.6,-17.6,0.0,0.6097560975609756,0.0
395,Anthony Tolliver,2009,PF,GSW,44,1423,193,448,0.431,50,151,0.331,143,297,0.481,0.487,103,134,0.769,84,235,319,87,32,33,46,127,539,13.7,0.532,0.337,0.299,6.5,18.6,12.5,8.6,1.1,1.7,8.3,16.6,1.8,0.8,2.5,0.085,-0.3,-1.3,-1.6,0.2,0.3170731707317073,0.0
396,Alando Tucker,2009,SF,TOT,15,96,17,39,0.436,1,7,0.143,16,32,0.5,0.449,16,21,0.762,6,4,10,4,0,0,5,6,51,13.4,0.529,0.179,0.538,7.4,4.6,5.9,6.4,0.0,0.0,9.4,24.4,0.1,0.0,0.1,0.061,-0.1,-3.9,-4.0,0.0,,0.0
396,Alando Tucker,2009,SF,PHO,11,71,13,30,0.433,1,7,0.143,12,23,0.522,0.45,16,21,0.762,5,2,7,3,0,0,4,5,43,15.7,0.548,0.233,0.7,8.4,3.0,5.6,6.4,0.0,0.0,9.3,26.9,0.2,0.0,0.1,0.099,1.3,-3.4,-2.1,0.0,,0.0
396,Alando Tucker,2009,SF,MIN,4,25,4,9,0.444,0,0,,4,9,0.444,0.444,0,0,,1,2,3,1,0,0,1,1,8,6.9,0.444,0.0,0.0,4.4,9.1,6.7,6.4,0.0,0.0,10.0,17.4,0.0,0.0,0.0,-0.047,-4.1,-5.4,-9.5,0.0,0.1829268292682926,0.0
397,Ronny Turiaf,2009,C,GSW,42,872,85,146,0.582,0,1,0.0,85,145,0.586,0.582,37,78,0.474,54,137,191,90,23,54,49,98,207,12.6,0.574,0.007,0.534,6.8,17.7,12.2,13.8,1.3,4.4,21.4,11.3,0.8,0.7,1.4,0.078,-1.5,1.7,0.1,0.5,0.3170731707317073,0.0
398,Hedo Türkoğlu,2009,SF,TOR,74,2272,276,674,0.409,108,289,0.374,168,385,0.436,0.49,175,226,0.774,42,301,343,304,55,32,125,220,835,13.3,0.54,0.429,0.335,2.2,15.2,8.9,19.5,1.2,1.1,13.9,18.1,2.6,0.8,3.4,0.071,0.7,-0.4,0.4,1.4,0.4878048780487805,0.0
399,Ime Udoka,2009,SG,SAC,69,944,91,241,0.378,26,91,0.286,65,150,0.433,0.432,42,57,0.737,51,140,191,58,34,6,42,83,250,9.6,0.47,0.378,0.237,6.1,17.2,11.6,8.8,1.8,0.5,13.6,14.4,0.0,0.8,0.8,0.041,-2.2,0.3,-1.9,0.0,0.3048780487804878,0.0
400,Beno Udrih,2009,PG,SAC,79,2477,415,841,0.493,75,199,0.377,340,642,0.53,0.538,118,141,0.837,38,181,219,372,89,10,136,166,1023,15.7,0.566,0.237,0.168,1.7,8.5,5.1,24.1,1.8,0.3,13.1,18.6,4.2,1.3,5.5,0.107,0.7,-0.2,0.4,1.5,0.3048780487804878,0.0
401,Roko Ukić,2009,PG,MIL,13,97,14,30,0.467,3,12,0.25,11,18,0.611,0.517,9,11,0.818,0,3,3,12,1,0,6,6,40,12.2,0.574,0.4,0.367,0.0,3.7,1.8,20.0,0.5,0.0,14.7,19.1,0.1,0.1,0.2,0.101,-1.1,-0.7,-1.8,0.0,0.5609756097560976,0.0
402,Anderson Varejão,2009,PF,CLE,76,2166,267,467,0.572,1,5,0.2,266,462,0.576,0.573,116,175,0.663,189,389,578,87,71,67,67,223,651,15.8,0.598,0.011,0.375,10.9,20.4,15.9,6.1,1.7,2.4,11.0,13.1,4.3,3.8,8.1,0.179,0.1,1.2,1.3,1.8,0.7439024390243902,0.0
403,Charlie Villanueva,2009,PF,DET,78,1848,363,827,0.439,99,282,0.351,264,545,0.484,0.499,106,130,0.815,85,280,365,53,48,55,74,223,931,16.0,0.526,0.341,0.157,5.2,19.6,12.0,5.2,1.4,2.5,7.7,23.9,2.1,1.4,3.5,0.092,0.8,-0.8,0.0,0.9,0.3292682926829268,0.0
404,Sasha Vujačić,2009,SG,LAL,67,575,66,164,0.402,25,81,0.309,41,83,0.494,0.479,28,33,0.848,25,54,79,41,20,4,17,67,185,11.4,0.518,0.494,0.201,4.9,10.4,7.7,10.5,1.8,0.5,8.7,15.2,0.7,0.7,1.4,0.12,-1.7,1.0,-0.7,0.2,0.6951219512195121,0.0
405,Dwyane Wade,2009,SG,MIA,77,2792,719,1511,0.476,73,243,0.3,646,1268,0.509,0.5,534,702,0.761,107,266,373,501,142,82,252,181,2045,28.0,0.562,0.161,0.465,4.5,11.1,7.8,36.4,2.7,2.4,12.2,34.9,8.5,4.6,13.0,0.224,7.1,2.1,9.2,7.9,0.573170731707317,1.0
406,Henry Walker,2009,SG-SF,TOT,35,768,120,232,0.517,50,116,0.431,70,116,0.603,0.625,39,49,0.796,15,73,88,40,23,3,28,83,329,14.6,0.649,0.5,0.211,2.2,11.0,6.5,8.3,1.5,0.3,9.9,16.6,1.6,0.3,1.9,0.121,0.4,-0.8,-0.5,0.3,,0.0
406,Henry Walker,2009,SF,BOS,8,29,3,6,0.5,0,0,,3,6,0.5,0.5,2,2,1.0,0,5,5,3,0,0,2,4,8,7.6,0.581,0.0,0.333,0.0,20.6,10.6,15.6,0.0,0.0,22.5,14.4,0.0,0.0,0.0,0.062,-5.2,0.1,-5.0,0.0,0.6097560975609756,0.0
406,Henry Walker,2009,SG,NYK,27,739,117,226,0.518,50,116,0.431,67,110,0.609,0.628,37,47,0.787,15,68,83,37,23,3,26,79,321,14.9,0.651,0.513,0.208,2.3,10.6,6.4,8.0,1.6,0.3,9.5,16.7,1.6,0.3,1.9,0.123,0.6,-0.9,-0.3,0.3,0.3536585365853658,0.0
407,Ben Wallace,2009,C,DET,69,1975,158,292,0.541,0,2,0.0,158,290,0.545,0.541,65,160,0.406,245,352,597,105,86,84,64,131,381,15.8,0.526,0.007,0.548,14.1,23.1,18.3,8.0,2.4,3.6,15.0,10.0,2.4,2.3,4.7,0.115,0.7,1.2,1.9,1.9,0.3292682926829268,0.0
408,Gerald Wallace,2009,SF,CHA,76,3119,456,943,0.484,52,140,0.371,404,803,0.503,0.511,422,544,0.776,150,612,762,161,117,83,178,194,1386,18.3,0.586,0.148,0.577,5.9,23.2,14.7,9.0,2.0,2.2,13.1,20.3,5.3,6.2,11.5,0.177,1.0,1.7,2.7,3.7,0.5365853658536586,0.0
409,Rasheed Wallace,2009,C,BOS,79,1780,266,650,0.409,82,290,0.283,184,360,0.511,0.472,96,125,0.768,42,283,325,80,80,70,63,222,710,13.1,0.504,0.446,0.192,3.0,19.0,11.2,7.3,2.4,3.1,8.2,20.2,0.2,3.4,3.6,0.096,-1.6,1.6,0.0,0.9,0.6097560975609756,0.0
410,Luke Walton,2009,SF,LAL,29,272,30,84,0.357,7,17,0.412,23,67,0.343,0.399,2,4,0.5,12,26,38,40,10,1,12,19,69,9.7,0.402,0.202,0.048,5.0,10.6,7.8,21.5,1.9,0.3,12.3,16.1,-0.1,0.4,0.3,0.047,-2.8,0.5,-2.3,0.0,0.6951219512195121,0.0
411,Hakim Warrick,2009,PF,TOT,76,1557,265,550,0.482,1,7,0.143,264,543,0.486,0.483,202,274,0.737,127,187,314,52,24,18,80,126,733,15.6,0.547,0.013,0.498,9.0,13.9,11.4,5.6,0.8,0.9,10.7,21.8,2.2,1.8,4.0,0.124,-0.4,-0.9,-1.3,0.3,,0.0
411,Hakim Warrick,2009,PF,MIL,48,1024,182,378,0.481,1,6,0.167,181,372,0.487,0.483,125,172,0.727,87,125,212,35,17,10,57,83,490,15.6,0.54,0.016,0.455,9.2,14.6,11.8,5.8,0.9,0.8,11.2,22.6,1.2,1.3,2.5,0.119,-0.4,-0.5,-1.0,0.3,0.5609756097560976,0.0
411,Hakim Warrick,2009,PF,CHI,28,533,83,172,0.483,0,1,0.0,83,171,0.485,0.483,77,102,0.755,40,62,102,17,7,8,23,43,243,15.7,0.56,0.006,0.593,8.5,12.8,10.6,5.2,0.7,1.1,9.6,20.2,1.0,0.5,1.5,0.133,-0.3,-1.6,-1.9,0.0,0.5,0.0
412,C.J. Watson,2009,PG,GSW,65,1788,247,528,0.468,45,145,0.31,202,383,0.527,0.51,128,166,0.771,28,141,169,180,103,8,69,124,667,13.8,0.555,0.275,0.314,1.7,8.9,5.3,14.3,2.8,0.3,10.3,16.0,2.2,0.9,3.1,0.082,-0.8,0.3,-0.4,0.7,0.3170731707317073,0.0
413,Earl Watson,2009,PG,IND,79,2322,223,524,0.426,53,184,0.288,170,340,0.5,0.476,120,169,0.71,54,186,240,399,104,16,175,181,619,10.9,0.517,0.351,0.323,2.5,8.8,5.6,25.6,2.2,0.5,22.6,14.7,0.3,2.3,2.6,0.055,-2.6,0.3,-2.3,-0.2,0.3902439024390244,0.0
414,Kyle Weaver,2009,SG,OKC,12,144,12,33,0.364,7,19,0.368,5,14,0.357,0.47,5,6,0.833,1,17,18,11,6,6,4,13,36,10.7,0.505,0.576,0.182,0.8,13.2,7.2,11.1,2.1,3.1,10.1,12.4,0.1,0.2,0.3,0.106,-1.4,2.2,0.8,0.1,0.6097560975609756,0.0
415,Martell Webster,2009,SF,POR,82,2005,259,639,0.405,124,332,0.373,135,307,0.44,0.502,126,155,0.813,47,221,268,62,45,40,60,153,768,12.5,0.543,0.52,0.243,2.9,13.7,8.3,5.0,1.2,1.6,7.8,18.2,2.4,2.0,4.4,0.105,0.3,-0.3,0.0,1.0,0.6097560975609756,0.0
416,Sonny Weems,2009,SG,TOR,69,1368,236,458,0.515,2,15,0.133,234,443,0.528,0.517,44,64,0.688,42,150,192,101,39,25,65,126,518,12.9,0.533,0.033,0.14,3.7,12.6,8.3,11.6,1.5,1.4,11.8,18.4,0.8,0.5,1.3,0.044,-1.3,-0.7,-2.0,0.0,0.4878048780487805,0.0
417,David West,2009,PF,NOH,81,2949,619,1226,0.505,7,27,0.259,612,1199,0.51,0.508,296,342,0.865,164,441,605,239,76,60,173,233,1541,18.9,0.56,0.022,0.279,6.4,17.9,12.0,13.7,1.3,1.5,11.2,24.0,5.2,2.3,7.5,0.122,1.2,-0.3,0.8,2.1,0.4512195121951219,0.0
418,Delonte West,2009,SG,CLE,60,1500,194,436,0.445,25,77,0.325,169,359,0.471,0.474,115,142,0.81,29,140,169,196,55,28,90,86,528,13.8,0.53,0.177,0.326,2.4,10.6,6.7,20.0,1.9,1.4,15.3,18.3,1.3,2.0,3.3,0.106,-0.3,1.0,0.7,1.0,0.7439024390243902,0.0
419,Mario West,2009,SG,ATL,39,142,12,21,0.571,0,1,0.0,12,20,0.6,0.571,6,10,0.6,8,19,27,9,8,0,7,25,30,9.9,0.591,0.048,0.476,6.5,15.8,11.1,8.8,3.0,0.0,21.6,10.5,0.1,0.2,0.3,0.106,-4.5,2.4,-2.1,0.0,0.6463414634146342,0.0
